,UF,cod_ibge,Mes,Obitos,Regiao
14346,RN,240360,6,12,NE
14347,RN,240360,7,5,NE
14348,RN,240360,8,1,NE
14349,RN,240360,9,2,NE
14350,RN,240360,11,1,NE
14351,RN,240360,12,2,NE
14352,RN,240370,6,1,NE
14353,RN,240370,7,1,NE
14354,RN,240370,8,3,NE
14355,RN,240370,9,2,NE
14356,RN,240370,11,1,NE
14357,RN,240370,12,1,NE
14358,RN,240375,8,1,NE
14359,RN,240380,7,3,NE
14360,RN,240390,12,1,NE
14361,RN,240420,6,4,NE
14362,RN,240420,7,1,NE
14363,RN,240420,8,2,NE
14364,RN,240420,9,2,NE
14365,RN,240420,11,1,NE
14366,RN,240430,8,2,NE
14367,RN,240430,9,2,NE
14368,RN,240430,10,1,NE
14369,RN,240430,11,1,NE
14370,RN,240430,12,4,NE
14371,RN,240440,5,2,NE
14372,RN,240440,6,1,NE
14373,RN,240440,7,1,NE
14374,RN,240450,5,3,NE
14375,RN,240450,6,5,NE
14376,RN,240450,7,1,NE
14377,RN,240450,8,1,NE
14378,RN,240450,9,1,NE
14379,RN,240450,12,2,NE
14380,RN,240460,5,1,NE
14381,RN,240460,6,1,NE
14382,RN,240460,8,2,NE
14383,RN,240470,4,1,NE
14384,RN,240470,6,2,NE
14385,RN,240470,7,2,NE
14386,RN,240470,8,2,NE
14387,RN,240485,7,1,NE
14388,RN,240485,9,1,NE
14389,RN,240490,10,3,NE
14390,RN,240490,12,1,NE
14391,RN,240500,12,1,NE
14392,RN,240510,6,1,NE
14393,RN,240520,6,1,NE
14394,RN,240520,7,1,NE
14395,RN,240530,6,1,NE
14396,RN,240530,10,1,NE
14397,RN,240540,7,1,NE
14398,RN,240540,8,1,NE
14399,RN,240560,6,2,NE
14400,RN,240560,7,5,NE
14401,RN,240560,8,1,NE
14402,RN,240580,7,3,NE
14403,RN,240580,10,2,NE
14404,RN,240580,11,1,NE
14405,RN,240590,12,1,NE
14406,RN,240600,8,1,NE
14407,RN,240600,11,1,NE
14408,RN,240610,6,2,NE
14409,RN,240610,8,2,NE
14410,RN,240610,9,3,NE
14411,RN,240610,11,1,NE
14412,RN,240610,12,4,NE
14413,RN,240615,7,1,NE
14414,RN,240620,6,2,NE
14415,RN,240620,7,1,NE
14416,RN,240630,4,1,NE
14417,RN,240630,7,2,NE
14418,RN,240630,8,2,NE
14419,RN,240630,11,1,NE
14420,RN,240650,6,1,NE
14421,RN,240660,7,1,NE
14422,RN,240660,10,1,NE
14423,RN,240670,6,1,NE
14424,RN,240670,9,1,NE
14425,RN,240700,6,1,NE
14426,RN,240700,11,1,NE
14427,RN,240700,12,1,NE
14428,RN,240710,4,1,NE
14429,RN,240710,5,6,NE
14430,RN,240710,6,14,NE
14431,RN,240710,7,11,NE
14432,RN,240710,8,7,NE
14433,RN,240710,9,2,NE
14434,RN,240710,10,5,NE
14435,RN,240710,11,1,NE
14436,RN,240710,12,3,NE
14437,RN,240720,5,1,NE
14438,RN,240720,6,5,NE
14439,RN,240720,7,3,NE
14440,RN,240720,8,2,NE
14441,RN,240720,9,6,NE
14442,RN,240720,12,1,NE
14443,RN,240725,6,1,NE
14444,RN,240725,8,1,NE
14445,RN,240725,11,2,NE
14446,RN,240730,8,1,NE
14447,RN,240750,5,1,NE
14448,RN,240760,6,1,NE
14449,RN,240760,7,1,NE
14450,RN,240760,8,2,NE
14451,RN,240760,10,1,NE
14452,RN,240760,11,1,NE
14453,RN,240770,6,3,NE
14454,RN,240770,7,1,NE
14455,RN,240770,12,1,NE
14456,RN,240780,5,1,NE
14457,RN,240780,10,1,NE
14458,RN,240780,12,1,NE
14459,RN,240790,7,1,NE
14460,RN,240790,12,2,NE
14461,RN,240800,3,2,NE
14462,RN,240800,4,14,NE
14463,RN,240800,5,48,NE
14464,RN,240800,6,67,NE
14465,RN,240800,7,53,NE
14466,RN,240800,8,29,NE
14467,RN,240800,9,8,NE
14468,RN,240800,10,2,NE
14469,RN,240800,11,13,NE
14470,RN,240800,12,27,NE
14471,RN,240810,3,1,NE
14472,RN,240810,4,14,NE
14473,RN,240810,5,127,NE
14474,RN,240810,6,475,NE
14475,RN,240810,7,273,NE
14476,RN,240810,8,88,NE
14477,RN,240810,9,23,NE
14478,RN,240810,10,20,NE
14479,RN,240810,11,27,NE
14480,RN,240810,12,103,NE
